"","vax","work_l","pe_combined"
"343",58.5,40.1380952380952,0.157812181249494
"344",58.5,41.1380952380952,0.171443860095037
"345",58.5,42.1380952380952,0.18090495012644
"346",58.5,43.1380952380952,0.191175501443534
"347",58.5,44.1380952380952,0.199678344662127
"348",58.5,45.1380952380952,0.211799669734451
"349",58.5,46.1380952380952,0.223092916838487
"350",58.5,47.1380952380952,0.232683620761796
"351",58.5,48.1380952380952,0.242691803905927
"352",58.5,49.1380952380952,0.253534422892752
"353",58.5,50.1380952380952,0.263176499923084
"354",58.5,51.1380952380952,0.273062515991486
"355",58.5,52.1380952380952,0.284514719237137
"356",58.5,53.1380952380952,0.294341650960797
"357",58.5,54.1380952380952,0.306977667566985
"358",58.5,55.1380952380952,0.315640521392351
"359",58.5,56.1380952380952,0.326790415786234
"360",58.5,57.1380952380952,0.336225463725886
"361",58.5,58.1380952380952,0.348908361082529
"362",58.5,59.1380952380952,0.358088371299134
"363",58.5,60.1380952380952,0.367538695124847
"364",58.5,61.1380952380952,0.377932086745513
"365",58.5,62.1380952380952,0.389555120712299
"366",58.5,63.1380952380952,0.399154735073667
"367",58.5,64.1380952380952,0.410571712035318
"368",58.5,65.1380952380952,0.421276066711949
"369",58.5,66.1380952380952,0.431733685886971
"370",58.5,67.1380952380952,0.441736311891019
"371",58.5,68.1380952380952,0.451957226328501
"372",58.5,69.1380952380952,0.462800498099287
"373",58.5,70.1380952380952,0.472832652956361
"374",58.5,71.1380952380952,0.483394068104693
"375",58.5,72.1380952380952,0.493480515077259
"376",58.5,73.1380952380952,0.505342425878745
"377",58.5,74.1380952380952,0.51439695324185
"378",58.5,75.1380952380952,0.525702444684864
"379",59.5,34.1380952380952,0.103371578058106
"380",59.5,35.1380952380952,0.112097606368549
"381",59.5,36.1380952380952,0.123659383417834
"382",59.5,37.1380952380952,0.131901068714442
"383",59.5,38.1380952380952,0.143575833384915
"384",59.5,39.1380952380952,0.153879268512921
"385",59.5,40.1380952380952,0.164986016451213
"386",59.5,41.1380952380952,0.175244490786772
"387",59.5,42.1380952380952,0.186383604912215
"388",59.5,43.1380952380952,0.197711006354178
"389",59.5,44.1380952380952,0.207572574586584
"390",59.5,45.1380952380952,0.21780376864477
"391",59.5,46.1380952380952,0.229440886983004
"392",59.5,47.1380952380952,0.239701069480458
"393",59.5,48.1380952380952,0.248737315547333
"394",59.5,49.1380952380952,0.258701242463846
"395",59.5,50.1380952380952,0.27164698268081
"396",59.5,51.1380952380952,0.281627792406695
"397",59.5,52.1380952380952,0.291425463753669
"398",59.5,53.1380952380952,0.299994025039222
"399",59.5,54.1380952380952,0.312910430054687
"400",59.5,55.1380952380952,0.321844556837972
"401",59.5,56.1380952380952,0.333151280228351
"402",59.5,57.1380952380952,0.343503525012715
"403",59.5,58.1380952380952,0.354182814627206
"404",59.5,59.1380952380952,0.364292281914799
"405",59.5,60.1380952380952,0.375455650376908
"406",59.5,61.1380952380952,0.384890868373611
