"","vax","work","pe_combined"
"352",58.5,42.1127272727273,0.189110431861486
"353",58.5,43.1127272727273,0.189504897456304
"354",58.5,44.1127272727273,0.18828667109599
"355",58.5,45.1127272727273,0.182412203333371
"356",58.5,46.1127272727273,0.181375017952443
"357",58.5,47.1127272727273,0.178174355224872
"358",58.5,48.1127272727273,0.18241956577947
"359",58.5,49.1127272727273,0.173453202287742
"360",58.5,50.1127272727273,0.170336023030428
"361",58.5,51.1127272727273,0.172589927749985
"362",58.5,52.1127272727273,0.17113632487488
"363",58.5,53.1127272727273,0.168750971723438
"364",58.5,54.1127272727273,0.166738799654575
"365",58.5,55.1127272727273,0.163258985021001
"366",58.5,56.1127272727273,0.158162645467016
"367",58.5,57.1127272727273,0.159649759162657
"368",58.5,58.1127272727273,0.154898810704981
"369",58.5,59.1127272727273,0.15901322081168
"370",59.5,19.1127272727273,0.254432798882349
"371",59.5,20.1127272727273,0.251101454648279
"372",59.5,21.1127272727273,0.247545047162394
"373",59.5,22.1127272727273,0.244600832339737
"374",59.5,23.1127272727273,0.247721294432806
"375",59.5,24.1127272727273,0.244822656824111
"376",59.5,25.1127272727273,0.244212154045636
"377",59.5,26.1127272727273,0.241473133000448
"378",59.5,27.1127272727273,0.239828051198043
"379",59.5,28.1127272727273,0.232811858826384
"380",59.5,29.1127272727273,0.235813082424624
"381",59.5,30.1127272727273,0.232987449364291
"382",59.5,31.1127272727273,0.231552695072936
"383",59.5,32.1127272727273,0.227680205731151
"384",59.5,33.1127272727273,0.225466935097209
"385",59.5,34.1127272727273,0.222417125305645
"386",59.5,35.1127272727273,0.22101942234215
"387",59.5,36.1127272727273,0.21988669335278
"388",59.5,37.1127272727273,0.213521288910793
"389",59.5,38.1127272727273,0.213760264189209
"390",59.5,39.1127272727273,0.215004911055609
"391",59.5,40.1127272727273,0.209031293870984
"392",59.5,41.1127272727273,0.210175129394421
"393",59.5,42.1127272727273,0.205330722388665
"394",59.5,43.1127272727273,0.208367375533886
"395",59.5,44.1127272727273,0.206185071048292
"396",59.5,45.1127272727273,0.203616173761401
"397",59.5,46.1127272727273,0.195603071398859
"398",59.5,47.1127272727273,0.195864384594258
"399",59.5,48.1127272727273,0.195363827238222
"400",59.5,49.1127272727273,0.192321896531343
"401",59.5,50.1127272727273,0.193857534992774
"402",59.5,51.1127272727273,0.191703146939761
"403",59.5,52.1127272727273,0.190015736522546
"404",59.5,53.1127272727273,0.187475934497712
"405",59.5,54.1127272727273,0.180808205785856
"406",59.5,55.1127272727273,0.184676983609164
"407",59.5,56.1127272727273,0.184369564678301
"408",59.5,57.1127272727273,0.174745561637608
"409",59.5,58.1127272727273,0.179894205086762
"410",59.5,59.1127272727273,0.172084683314435
"411",60.5,19.1127272727273,0.27550379093758
"412",60.5,20.1127272727273,0.272503499003498
"413",60.5,21.1127272727273,0.270189702983873
"414",60.5,22.1127272727273,0.267197728822392
"415",60.5,23.1127272727273,0.266351498698849
"416",60.5,24.1127272727273,0.262856377713405
"417",60.5,25.1127272727273,0.262709532388091
"418",60.5,26.1127272727273,0.260178704282823
"419",60.5,27.1127272727273,0.258555915192374
"420",60.5,28.1127272727273,0.253255310680233
"421",60.5,29.1127272727273,0.253512994078822
"422",60.5,30.1127272727273,0.247809000630408
"423",60.5,31.1127272727273,0.249597670692352
"424",60.5,32.1127272727273,0.248433525734666
"425",60.5,33.1127272727273,0.246217226757509
"426",60.5,34.1127272727273,0.244370305851776
"427",60.5,35.1127272727273,0.238259718072649
"428",60.5,36.1127272727273,0.240639155133075
"429",60.5,37.1127272727273,0.235699576527851
"430",60.5,38.1127272727273,0.237958733298477
"431",60.5,39.1127272727273,0.22977750107737
"432",60.5,40.1127272727273,0.231072612639699
"433",60.5,41.1127272727273,0.225858252972212
"434",60.5,42.1127272727273,0.227833031371426
"435",60.5,43.1127272727273,0.225562069170467
"436",60.5,44.1127272727273,0.223172807098054
"437",60.5,45.1127272727273,0.223985797818084
"438",60.5,46.1127272727273,0.223915011348333
